f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-6.8904,-7.1364,-7.3799,1.3817,1.5817,1.3427,-1.5189,-1.1469,-3.1489,6.7886,5.3484,53.085,-7.077,1.2227,-1.495,7.0457,-7.174,-7.3169,-7.342,1.5441,1.3901,1.2437,-1.1236,-1.1437,-1.3814,5.5794,5.1407,6.3502,-6.9856,1.3962,-1.3889,6.5376,-3.1766,0.50716,-0.9721,4.8271,-4.0403,1.5358,-1.2206,5.9309,-3.4367,0.637,-0.97376,4.3315,1.9509,3.6009,-0.36765,3.3268,-2.899,2.0666,-0.86218,4.5803,-2.1878,2.1466,-0.87833,4.8198,-2.1022,1.4605,-1.1695,5.9077,-6.549,0.97939,-1.823,7.7406,-3.1243,1.8726,-0.70009,6.1015,-3.0547,1.6279,-1.0385,5.9063,-8.0893,1.3409,-1.2958,5.8681,1
-6.6208,-6.056,-6.034,1.9363,0.79304,0.90715,-6.9021,-13.267,-1.9489,130.05,412.53,7.7852,-6.2476,1.1558,-1.7994,9.1366,-6.7566,-7.3623,-7.3853,1.5535,1.1774,1.5456,-1.1095,-1.5312,-1.1402,5.0306,6.9839,5.3601,-6.881,1.3178,-1.1786,5.5279,-3.1086,0.52856,-1.1082,5.5753,-4.0916,1.7969,-1.1929,5.6775,-3.2773,0.50241,-1.1191,5.5379,2.7265,3.058,-0.331,3.4816,-3.2453,2.1664,-0.60125,3.6386,-1.2511,1.4526,-0.49201,5.7564,-1.1914,1.2672,-1.326,5.3548,-6.6836,1.2743,-1.3561,5.7009,-2.3369,2.4727,-0.39191,5.1507,-2.4749,1.5283,-1.2878,5.2007,-7.7993,1.3098,-1.4378,6.683,1
-6.4869,-6.0169,-7.1434,1.264,0.71976,1.1685,-5.0994,-11.429,-5.3949,110.61,355.74,118.31,-6.2887,1.0646,-1.6452,7.13,-6.8733,-7.5249,-7.4936,1.5822,1.7103,1.3303,-1.2886,-1.1819,-1.3311,6.8034,5.6753,5.7004,-6.8959,1.3817,-1.3864,6.9385,-3.0397,0.59016,-1.153,5.4716,-4.1692,1.8228,-1.0276,5.1105,-3.1687,0.61411,-1.2061,5.388,2.3937,4.1276,-0.6058,4.0398,-2.9404,2.2648,-0.68584,3.7234,-2.0742,2.7682,-0.83224,4.0293,-1.8304,1.6185,-1.3593,6.034,-6.6247,0.99949,-1.6908,7.241,-2.9697,2.6871,-1.0116,5.1855,-2.7981,1.8967,-1.1487,5.2488,-7.9625,1.406,-1.3528,6.5686,1
-6.9473,-5.872,-7.323,1.6645,0.6008,1.3523,-4.671,-10.697,-1.5711,84.598,362.64,7.4734,-6.5896,1.1129,-1.7282,7.5781,-6.9069,-7.08,-7.2202,1.5764,1.5035,1.3625,-1.0228,-1.0738,-1.3181,5.2491,5.5438,6.0741,-6.7651,1.5786,-1.216,5.6354,-3.0969,0.54942,-0.79322,4.3935,-3.9456,1.6444,-1.1344,5.6072,-3.3641,0.65739,-0.88434,4.0041,2.0324,3.8236,-0.060322,3.2346,-2.857,2.0686,-0.74613,3.9877,-2.0431,2.1847,-0.74507,3.9461,-2.0812,1.4821,-1.0364,5.4009,-6.6373,1.0296,-1.8205,8.6243,-2.8974,1.8938,-0.67081,5.5896,-2.9938,1.6506,-0.90725,5.216,-7.8372,1.4317,-1.1527,5.3249,1
-6.6036,-5.8746,-5.9273,1.0489,0.85932,0.77636,-1.8093,-9.5854,-11.269,8.0406,271.86,333.8,-6.3931,1.3624,-1.4894,7.2288,-6.8282,-7.4651,-7.4427,1.4084,1.4886,1.4275,-1.3125,-1.2607,-1.3731,6.1715,5.6925,6.3103,-6.8745,1.3745,-1.5015,7.5173,-2.9895,0.47486,-0.8863,5.0035,-4.0136,1.5687,-1.1294,5.2732,-3.1377,0.49321,-0.76371,4.2791,2.4476,3.9894,-0.30612,3.6937,-2.8365,2.1701,-0.72252,4.1731,-1.3576,1.6308,-0.85008,5.4821,-1.3883,1.5672,-0.85293,4.6533,-6.6477,0.99694,-1.8395,8.6307,-2.6619,1.9452,-0.59369,5.1799,-2.7802,1.7287,-0.99035,5.2168,-7.9482,1.3221,-1.4148,6.7848,1
-6.5509,-6.3512,-6.6526,1.3674,0.86165,0.93082,-4.5105,-2.0648,-2.1736,80.428,10.405,12.341,-6.5505,1.0521,-1.6735,7.343,-6.9368,-7.4139,-7.3667,1.5631,1.4848,1.3308,-1.239,-1.1332,-1.3186,6.1533,5.3387,6.1069,-6.9039,1.4047,-1.2957,5.9626,-3.1065,0.51083,-0.8149,4.3404,-3.9827,1.5351,-1.0684,4.9926,-3.3123,0.56175,-0.79541,4.0487,2.1056,3.7317,-0.22815,3.7207,-2.8725,2.0936,-0.67713,3.9508,-1.8418,1.8948,-0.66527,4.6657,-1.8047,1.4337,-1.221,5.6464,-6.493,1.0085,-1.7843,7.4757,-2.9342,2.1045,-0.52603,5.8149,-2.985,1.63,-1.1105,5.4014,-7.9971,1.3764,-1.2968,6.0664,1
-6.3633,-6.634,-6.2725,1.3755,1.328,0.98822,-1.3567,-2.8251,-6.0443,6.2207,41.62,142.82,-6.3178,1.5095,-1.234,5.467,-7.2518,-7.4082,-7.3933,1.5008,1.5412,1.4612,-1.2186,-1.2363,-1.3226,6.1359,5.9767,7.6815,-7.0203,1.4017,-1.2223,6.1715,-3.2229,0.53192,-0.7981,4.3962,-4.0609,1.6124,-1.2052,5.8218,-3.4672,0.61179,-0.75276,3.9703,1.5956,3.7864,-0.098661,3.8432,-2.6979,2.0753,-0.76986,3.9755,-0.98023,0.61409,-2.4316,15.136,-1.9563,1.0039,-1.7345,9.0195,-5.9384,0.54645,-2.7626,17.69,-3.2284,1.7585,-0.75424,5.4974,-3.5295,1.6307,-1.0738,5.1446,-8.1646,1.4219,-1.2011,5.6875,1
-6.7348,-5.8312,-5.3191,1.5009,0.82695,0.33644,-4.7587,-11.411,-40.307,92.653,334.76,2122.3,-6.1255,1.0339,-1.7444,7.9888,-6.8044,-7.1701,-7.3864,1.5635,1.432,1.3379,-1.1085,-1.09,-1.3511,5.2297,5.0279,6.0144,-6.7885,1.4758,-1.3768,6.814,-2.9488,0.57297,-1.0139,4.964,-4.0552,1.8964,-1.1534,5.7132,-3.0848,0.60822,-1.3863,7.2956,2.7082,4.6695,-0.12244,4.9791,-3.2701,2.5956,-0.59698,3.6705,-1.4865,2.2307,-1.1715,5.6885,-1.5958,1.4532,-1.3316,5.8579,-6.7717,1.2043,-1.5323,6.9685,-2.4281,2.1228,-0.93316,6.4036,-2.6465,1.9882,-1.0576,4.8252,-7.8274,1.3788,-1.3416,6.0992,1
-6.0737,-6.4214,-6.2288,1.4038,1.3659,1.2983,-1.2575,-1.3418,-1.4549,6.3674,6.6463,6.8787,-5.7208,0.93247,-1.731,8.5658,-5.0976,-5.815,-5.8365,2.0166,1.9539,1.8892,-1.0099,-0.77028,-0.77651,5.0276,4.7635,4.9615,-4.8007,1.7322,-0.98403,5.3145,-3.4479,0.8183,-0.23307,3.5627,-4.1527,1.7443,-0.89968,5.1271,-3.7571,0.89201,-0.15807,3.5463,0.97873,3.3305,-0.24442,3.2245,-2.6727,2.0032,-0.85415,4.0051,-1.2402,1.949,-0.43914,5.5791,-1.4418,1.3894,-1.224,6.3494,-6.1486,0.87803,-1.3274,8.5044,-1.3203,2.2425,-0.36392,5.5471,-1.7005,1.7024,-1.0348,5.5592,-7.0027,1.9318,-0.7745,4.6053,1
-6.5031,-4.665,-7.4,1.393,0.27657,1.334,-8.3066,-49.698,-1.3095,187.17,2962.9,5.5185,-5.2354,0.61234,-2.6562,14.563,-6.9628,-7.0482,-7.411,1.7649,1.5433,1.3694,-1.1646,-1.338,-1.3086,5.3813,6.5814,6.1199,-6.8121,1.4601,-1.2672,5.7494,-3.0888,0.73344,-1.0217,5.2702,-4.2154,2.0205,-0.92664,4.4449,-3.2153,0.73734,-0.77279,4.7549,2.0828,4.8764,-0.12997,5.0149,-3.0108,2.5353,-0.73924,3.8946,-1.857,2.3141,-0.47428,4.2378,-1.9225,1.7312,-1.204,4.8482,-6.7805,1.0269,-1.6945,7.4381,-2.8877,2.9211,-0.69049,5.9434,-2.8819,2.1114,-1.0967,4.9879,-7.9105,1.4042,-1.3542,6.4443,1
-6.5593,-6.0889,-6.1182,1.9118,0.52914,0.93921,-7.0418,-2.1773,-2.0184,134.3,11.509,9.0443,-6.2317,1.072,-1.4861,6.3244,-6.7541,-7.3812,-7.379,1.5101,1.2648,1.5641,-1.1054,-1.6718,-1.2534,4.9317,7.5582,5.91,-6.8847,1.3461,-1.3574,6.3856,-3.101,0.51331,-1.132,5.6456,-4.1066,1.8409,-1.1286,5.053,-3.2789,0.49149,-0.94618,4.2681,2.722,3.0718,-0.40406,3.8201,-3.2629,2.2547,-0.73616,4.1589,-1.2506,1.4548,-0.51754,5.9549,-1.1904,1.2605,-1.3071,5.2734,-6.64,1.2882,-1.3487,5.647,-2.3357,2.4595,-0.37049,5.0778,-2.4734,1.5341,-1.3576,6.0148,-7.8094,1.3023,-1.3695,5.957,1
-6.7531,-6.2555,-5.7464,1.2709,0.88309,0.37159,-1.5037,-6.5042,-3.3063,6.4187,165.41,21.645,-6.2547,0.9095,-1.8853,8.3935,-6.4527,-6.7264,-6.8178,1.5022,1.5679,1.6132,-1.2409,-1.1767,-1.1554,5.6641,6.1709,5.9929,-6.3085,1.5157,-1.1854,5.4817,-2.9877,0.61113,-0.66589,3.8551,-3.8536,1.6215,-1.091,5.4002,-3.1979,0.75533,-0.6374,3.7055,2.096,3.8857,-0.22351,3.3926,-2.7715,2.1097,-0.76335,4.1497,-1.9468,2.0928,-0.62903,4.7617,-1.9493,1.5733,-0.98692,5.1498,-6.6512,1.0973,-1.9096,9.022,-2.4551,2.1967,-0.53034,5.93,-2.6754,1.7835,-0.90876,4.8978,-7.7199,1.4207,-1.1896,5.477,1
-6.9349,-5.7746,-6.92,1.6093,0.75875,1.2851,-3.0145,-8.6965,-4.2163,49.613,244.63,77.669,-6.402,1.1155,-1.7982,9.3571,-7.0236,-7.2168,-7.332,1.5177,1.4757,1.3549,-1.249,-1.1772,-1.3553,6.438,5.5004,6.2546,-6.8598,1.3692,-1.3702,6.2294,-2.8573,0.53188,-0.72994,4.4463,-3.846,1.5924,-1.09,5.3493,-3.0143,0.57305,-0.72798,4.3624,2.7046,3.171,-0.055291,4.7632,-3.0345,2.3302,-0.78061,4.8542,-1.9081,1.9388,-0.6892,4.6897,-1.8523,1.5222,-1.1233,5.3212,-6.7931,1.3435,-1.3541,5.5588,-2.802,1.911,-0.43461,6.8438,-2.7798,1.621,-1.0678,5.1863,-7.9679,1.3558,-1.3456,6.3919,1
-6.9161,-7.2858,-6.1798,1.6392,1.1043,1.353,-4.2393,-1.564,-6.0087,78.48,6.8988,125.89,-6.3896,1.2211,-1.6561,7.6864,-7.3065,-7.3429,-6.8653,1.614,1.3119,1.814,-1.1191,-1.6491,-0.86224,5.0138,7.9066,4.6115,-6.8052,1.5133,-1.1581,5.7353,-3.0154,0.64023,-0.86908,5.1966,-4.0673,1.8242,-0.90826,4.8869,-3.1738,0.70884,-0.99878,4.6853,2.419,4.8953,-0.36424,3.9454,-2.9737,2.1626,-0.55828,3.4992,-0.75162,2.2169,-0.82701,6.3415,-1.6485,1.8989,-0.91279,4.209,-6.1928,1.1241,-1.9709,9.2957,-1.5557,2.5804,-0.28608,5.3716,-2.7281,1.8838,-1.0812,4.7322,-7.8728,1.4398,-1.1268,5.6733,1
-6.6221,-6.4865,-7.3118,1.264,0.93748,1.2687,-4.7808,-7.1948,-1.526,98.045,179.96,7.2944,-6.6304,0.98904,-2.1751,11.481,-7.0451,-7.5105,-7.3132,1.596,1.7975,1.191,-1.0121,-1.1378,-1.3923,5.0193,5.105,6.5867,-6.9304,1.3484,-1.3618,6.8104,-3.0675,0.47735,-0.91083,4.6379,-4.0072,1.555,-1.1284,5.4959,-3.2662,0.54332,-1.0847,4.6446,2.3197,3.1259,-0.54287,4.4822,-2.9469,2.0965,-0.90225,5.8798,-2.0721,3.2774,-1.1213,4.9951,-1.8073,1.301,-1.3363,6.7087,-6.733,1.1707,-1.6456,7.2177,-2.9919,2.764,-0.8137,5.0619,-2.8136,1.5586,-1.0697,5.2667,-8.0325,1.3408,-1.2544,6.0772,1
-6.2624,-6.5191,-6.4792,1.0773,1.4174,1.5257,-5.657,-3.8786,-5.6773,120.71,69.224,114.08,-6.3455,1.2516,-1.4776,7.0631,-7.2741,-6.9648,-6.9662,1.3217,1.3791,1.5206,-1.3173,-1.2529,-1.282,6.1838,5.7356,6.2609,-6.8135,1.407,-1.35,6.2109,-3.2161,0.6446,-0.48454,4.1842,-4.06,1.7465,-1.0217,5.4541,-3.4565,0.77365,-0.26126,4.3413,1.9397,4.1837,0.39243,5.4871,-3.0836,2.1666,-0.63645,3.6589,-1.5006,2.0743,-0.29562,6.3825,-1.8927,1.5999,-1.1819,5.5247,-6.0769,0.94153,-1.7573,7.6756,-2.5093,2.3756,0.47722,8.5239,-2.8855,1.6542,-1.0473,5.0939,-7.8709,1.3466,-1.379,6.296,1
-4.5131,-4.7418,-6.5714,1.0722,1.806,1.4702,-1.5819,-6.7343,-1.1317,7.1347,140.83,5.3608,-4.5146,1.0202,-1.736,8.5081,-4.4365,-4.4049,-5.5617,2.1135,2.1039,1.5539,-0.8912,-0.99087,-0.79634,4.2598,4.8774,4.4599,-4.0259,1.8684,-0.90807,4.556,-1.9695,1.2318,0.044345,3.3033,-2.5595,2.5471,-0.47965,3.9174,-1.979,1.4396,0.18863,3.0675,4.1506,6.3069,0.1213,2.8937,-2.0152,1.6992,-1.1358,4.6983,-0.0716,2.0399,-0.52422,6.2226,-1.149,2.2863,-0.58422,4.803,-4.4963,0.9514,-1.7487,8.985,-0.32734,2.5067,-0.24207,5.2414,-1.4458,2.5449,-0.44951,3.9099,-5.5686,2.1397,-0.90309,4.2408,1
-6.0253,-3.4689,-6.4481,1.2885,0.12097,1.5575,-1.2806,-5.287,-1.1259,7.0368,53.853,5.4281,-4.1056,0.21955,-2.177,15.877,-6.5884,-6.2921,-6.8335,2.2372,2.2671,2.4732,-0.50261,-0.48717,-0.55192,4.0724,4.5305,3.9339,-6.2026,2.5732,-0.41144,3.7604,-2.3226,1.085,0.054474,3.5631,-2.9481,2.2277,-0.57448,4.3951,-2.4451,1.1619,0.17785,3.465,5.1374,8.3534,0.06253,2.7467,-3.2527,3.2024,-0.68955,3.3649,-0.74766,2.2846,-0.25501,4.3169,-1.5734,1.7838,-0.87651,4.8847,-5.9625,1.1706,-1.2691,7.1923,-1.8462,3.1323,0.049763,4.2241,-2.6215,2.2979,-0.51644,3.7784,-7.1589,2.0339,-0.77848,4.6215,1
-6.9421,-6.3936,-7.2471,1.6202,0.85617,1.27,-3.6585,-5.7234,-1.4066,64.673,127.84,6.373,-6.7528,1.031,-1.6346,7.2436,-7.202,-7.3552,-7.5374,1.6008,1.4239,1.3356,-1.2555,-1.1142,-1.32,6.7529,5.0713,6.1216,-7.0498,1.3522,-1.3293,6.357,-3.0185,0.54133,-0.82201,4.3376,-3.9793,1.5413,-1.2307,6.0367,-3.1936,0.57866,-0.75843,4.1762,2.5166,2.3629,-0.5101,4.4937,-2.9805,2.0526,-0.67859,4.0276,-2.1807,1.9127,-0.95403,5.4314,-1.9169,1.4381,-1.2489,5.4853,-6.6927,1.2216,-1.7456,8.0991,-3.0875,1.8878,-0.6468,5.9577,-3.0157,1.5632,-1.2025,5.8183,-8.1136,1.3591,-1.2807,5.869,1
-6.4876,-6.2732,-6.5896,1.4087,1.5858,1.3856,-2.2196,-1.1807,-1.3208,30.999,5.8357,6.998,-6.1953,1.2861,-1.3191,6.1028,-5.6836,-4.9998,-5.6096,1.7179,1.9786,1.6811,-0.89722,-0.95077,-0.95272,4.7566,4.2275,5.082,-4.7563,1.7478,-1.18,5.6477,-3.4935,0.64818,-0.62075,4.1866,-4.1072,1.5216,-1.1653,5.6628,-3.8173,0.72104,-0.4896,3.8665,0.95491,3.1273,-0.30439,3.3142,-2.9294,2.025,-0.83977,4.4865,-1.0565,1.7056,-0.6719,6.2127,-1.4515,1.4403,-1.3173,6.7678,-6.7985,1.4608,-1.1869,5.519,-1.2583,2.1094,-0.41581,5.6261,-1.6965,1.6932,-1.0373,5.0778,-7.0103,1.6662,-0.99973,4.9503,1
-5.2906,-5.0342,-4.2248,1.199,2.4144,0.51154,-1.5669,-7.123,-2.8921,7.7431,130.04,17.915,-4.4415,0.81553,-1.7662,11.272,-4.6319,-4.5088,-4.8164,1.6293,1.7301,1.9398,-0.81681,-0.9281,-0.78362,4.5021,4.5995,4.6895,-4.1056,1.5385,-0.73231,3.7786,-1.7782,0.87719,-0.26869,3.7581,-2.5156,1.9054,-0.6413,4.2621,-1.8953,0.78091,-0.11594,3.5917,3.5465,3.313,-0.30991,3.0803,-2.285,1.6297,-0.98529,4.8083,-0.21637,2.2637,-0.045327,6.8559,-0.46627,1.792,-1.0517,5.4869,-5.0274,1.1686,-1.6071,7.0841,-0.52521,3.0115,0.21081,6.1512,-0.92437,2.0452,-0.79849,4.4548,-5.8015,1.7357,-0.97845,5.4092,1
-5.9473,-5.7862,-6.1302,1.4226,1.5342,1.2436,-2.5393,-1.3456,-3.9465,33.151,5.8653,74.68,-5.4049,0.93395,-1.7977,8.0612,-5.5936,-5.1311,-5.5994,1.7815,2.3986,1.7874,-0.88827,-0.7398,-0.83777,4.5885,4.0503,4.3831,-4.7203,1.8854,-0.99122,4.6648,-3.4951,0.64052,-0.24368,4.7308,-4.1255,1.5805,-1.0411,5.5161,-3.788,0.71348,-0.22591,4.2134,0.80599,3.1153,-0.17699,3.3619,-2.9387,2.1475,-0.76861,4.1871,-0.94979,1.6361,-0.65832,5.7089,-1.3536,1.3813,-1.23,5.8592,-5.8903,0.83779,-1.9472,11.415,-1.2337,2.117,-0.43496,5.2128,-1.6862,1.7661,-0.98272,4.8213,-6.9876,1.9141,-0.80072,4.9332,1
-6.928,-6.9104,-6.3448,1.4047,1.3124,1.3449,-1.2433,-1.2477,-1.2089,6.0602,6.3072,5.8422,-6.6492,1.3947,-1.2975,6.4969,-5.9531,-6.0537,-5.5368,1.9062,2.1215,2.3768,-0.87857,-0.81388,-0.83885,4.925,4.1261,4.0718,-5.2144,2.1862,-1.0434,4.9855,-3.627,0.66456,-0.35049,4.0989,-4.2492,1.5648,-1.0607,5.7445,-3.9996,0.76014,-0.21742,3.7432,1.073,2.8325,-0.075792,3.4709,-2.7452,2.0159,-1.0534,4.6982,-1.5775,1.4969,-0.93842,6.7707,-1.4438,1.4993,-1.1197,5.4282,-7.3001,1.591,-1.1514,5.9426,-1.828,2.1068,-0.68718,5.3667,-1.7334,2.0694,-0.92555,4.4292,-7.6824,1.7853,-0.81541,4.9351,1
-6.7425,-6.8391,-6.4443,1.0885,1.3533,1.0311,-1.701,-1.9351,-2.7225,7.8048,21.858,36.257,-7.1052,1.2873,-1.4181,6.4913,-6.3974,-6.3981,-6.4268,1.3483,1.3641,1.3913,-1.3227,-1.2355,-1.3509,6.1327,5.8281,6.6279,-5.8648,1.0925,-1.5729,8.3886,-2.0806,0.64439,-0.579,4.0865,-2.8048,1.7503,-0.91162,4.8706,-2.4571,0.66447,-0.53099,3.9153,4.3745,2.2536,-0.19218,5.433,-2.0034,1.5191,-1.2704,5.5418,-2.058,1.5281,-1.0945,6.4516,-2.4193,1.3968,-1.213,5.671,-6.0389,0.60283,-2.4104,15.451,-2.2971,1.6315,-0.89242,5.9438,-2.6214,1.4697,-1.1869,5.847,-7.7031,1.3917,-1.3012,6.0917,1
-6.6745,-6.9965,-6.5389,1.3082,1.4588,1.1261,-2.6703,-1.3376,-1.6352,41.418,5.9229,7.3111,-6.5239,1.0348,-1.804,8.5317,-6.4919,-6.5221,-6.476,1.4194,1.3974,1.3814,-1.2676,-1.2589,-1.2623,6.2333,6.2705,6.5794,-5.9629,1.1458,-1.4195,8.0941,-2.0506,0.68573,-0.40625,3.9817,-2.7727,1.8265,-0.84572,4.8309,-2.4181,0.6962,-0.33613,3.9742,4.6635,2.3895,0.0074695,5.6687,-1.9624,1.4336,-1.2463,5.4115,-1.9157,1.8645,-0.43092,6.0296,-2.3502,1.5129,-1.0829,5.5644,-6.0179,0.5001,-2.3623,14.774,-2.1351,2.0056,-0.1814,6.8225,-2.553,1.5389,-1.0283,5.7407,-7.7909,1.3981,-1.2991,6.3426,1
-7.1964,-7.6735,-5.532,1.2199,1.2825,0.061256,-2.1592,-1.3894,-4.7154,25.384,6.4197,73.35,-6.7,1.0926,-1.7899,8.1798,-6.7679,-6.79,-6.8141,1.3734,1.396,1.3806,-1.2418,-1.2503,-1.2302,6.0568,6.2655,6.2718,-6.25,1.1049,-1.4122,7.3742,-2.1336,0.68709,-0.37009,4.0394,-2.8484,1.8108,-0.82872,4.8384,-2.5055,0.70511,-0.25865,4.0298,5.0969,2.3594,-0.010758,5.5951,-2.0189,1.5169,-1.243,5.497,-2.3253,1.5409,-0.95282,5.3078,-2.4236,1.4518,-1.1764,5.8406,-7.0794,1.0352,-1.699,7.7628,-2.5758,1.7072,-0.82656,5.2457,-2.6859,1.554,-1.008,5.2317,-8.0788,1.3586,-1.2117,5.778,1
-6.7599,-6.8981,-6.4942,1.0324,1.2074,0.94023,-1.6776,-2.3383,-2.8772,7.6107,26.743,42.308,-6.5523,1.2659,-1.6905,7.4274,-6.4837,-6.4337,-6.4229,1.4026,1.3626,1.3371,-1.3126,-1.3461,-1.2882,6.8024,6.513,6.321,-5.913,1.129,-1.5601,7.7454,-2.0446,0.69466,-0.25208,4.4683,-2.7763,1.8391,-0.80047,4.83,-2.3992,0.75054,-0.015469,4.6902,4.6216,2.9821,0.84696,8.4021,-1.9544,1.4624,-1.3145,5.8948,-1.971,1.7535,-0.64711,6.1424,-2.3537,1.4795,-1.1077,5.7116,-6.2639,0.66913,-2.0532,10.733,-2.1841,1.8372,-0.43263,6.6175,-2.5823,1.5529,-1.0683,5.7122,-7.7205,1.4286,-1.2766,6.0862,1
-6.0604,-7.0206,-6.4935,0.73646,1.2932,0.95668,-3.612,-1.383,-1.9573,69.36,6.2283,10.253,-6.5509,1.2721,-1.5331,6.8189,-6.4917,-6.4844,-6.4856,1.3421,1.3476,1.349,-1.3227,-1.3477,-1.3304,6.5237,6.7664,6.9359,-5.9546,1.076,-1.4818,7.2813,-2.0987,0.6532,-0.55637,4.042,-2.8335,1.7511,-0.91178,4.9084,-2.4536,0.66278,-0.48094,3.8812,4.555,2.2531,-0.19935,5.5663,-1.979,1.5007,-1.3152,5.9566,-1.8359,1.9311,-0.24745,6.7344,-2.3196,1.4741,-1.1287,5.8038,-6.0378,0.48155,-2.3601,14.254,-2.0545,2.074,0.053003,7.7264,-2.5807,1.5187,-1.0278,5.5634,-7.7844,1.3832,-1.3295,6.1689,1
-6.2803,-6.674,-5.9931,1.3111,1.4787,0.79693,-1.712,-1.7821,-3.3059,7.2978,19.042,60.16,-6.4314,1.1048,-1.6483,7.199,-6.273,-6.3124,-6.291,1.3104,1.3447,1.3459,-1.3187,-1.2621,-1.2665,6.5518,6.1284,6.0617,-5.7696,1.0733,-1.481,7.6337,-2.1741,0.65011,-0.50479,4.0217,-2.9066,1.7793,-0.93301,4.9663,-2.5325,0.66237,-0.45956,4.1569,3.9856,2.2029,-0.11565,5.6123,-2.0497,1.5545,-1.248,5.4489,-2.1329,1.5998,-0.96771,5.5048,-2.3921,1.5109,-1.121,6.0357,-5.952,0.4445,-2.3661,15.226,-2.3619,1.6274,-0.95062,5.4616,-2.5941,1.509,-1.0406,5.488,-7.5961,1.3741,-1.2621,6.1646,1
-5.9585,-5.8717,-6.0985,1.1462,1.2775,1.0203,-2.5889,-1.6562,-1.591,31.57,7.2645,7.3099,-5.6927,0.98268,-1.8987,8.9694,-6.2642,-6.2634,-6.2474,1.3919,1.4238,1.3923,-1.2609,-1.224,-1.2272,6.1859,6.0571,6.4745,-5.7204,1.153,-1.3387,6.6807,-2.0104,0.78165,-0.12389,4.2544,-2.7094,1.9578,-0.65987,4.6038,-2.3833,0.82313,0.055815,4.4896,4.3431,3.3022,1.0151,8.5682,-1.9829,1.4927,-1.2796,5.8641,-2.0951,1.5392,-0.9817,5.9667,-2.3347,1.3775,-1.1436,5.6111,-5.3385,0.34261,-2.5031,15.761,-2.3062,1.6462,-0.81143,5.689,-2.5565,1.5422,-1.0461,5.4443,-7.5693,1.4101,-1.2393,5.8515,1
-6.4822,-6.5231,-6.1933,1.0661,1.1861,1.0821,-1.724,-1.7207,-4.0595,8.1039,8.1124,75.616,-6.6294,1.0939,-1.7325,8.3577,-6.2167,-6.22,-6.2219,1.3276,1.3737,1.3695,-1.3176,-1.3732,-1.3257,6.2666,6.5584,6.6215,-5.6948,1.1184,-1.5899,7.9365,-2.1066,0.62107,-0.56976,3.9761,-2.8299,1.7161,-0.94276,4.9063,-2.4765,0.64573,-0.55654,4.0089,4.2125,2.1715,-0.22597,5.3422,-2.02,1.4783,-1.2165,5.5282,-1.8303,1.6315,-0.93069,6.1667,-2.1512,1.4632,-1.1998,6.1706,-5.8538,0.5428,-2.4251,14.046,-2.0895,1.7099,-0.75866,6.0974,-2.3771,1.5396,-1.0547,5.5719,-7.5285,1.3699,-1.3234,6.2352,1
-6.9267,-6.9235,-6.971,1.1404,1.2162,1.4278,-1.6268,-2.2282,-1.8891,7.6562,25.822,19.903,-6.6997,0.96408,-1.8585,9.5315,-6.6106,-6.5866,-6.6093,1.3838,1.3218,1.3617,-1.3221,-1.3092,-1.3703,6.3242,6.5591,6.7003,-6.0689,1.0755,-1.5981,8.2531,-2.149,0.64429,-0.57232,4.0555,-2.8815,1.7744,-1.029,5.4765,-2.5077,0.66581,-0.49096,3.9775,4.6497,2.25,-0.17608,5.4448,-2.0211,1.5084,-1.2163,5.4047,-2.0479,1.6639,-0.84538,6.0216,-2.4246,1.406,-1.246,6.0263,-6.2029,0.57377,-2.1692,11.544,-2.2923,1.7471,-0.65319,5.7989,-2.6884,1.5164,-1.1337,5.7342,-7.8779,1.3669,-1.3432,6.3559,1
-5.2706,-5.6203,-5.5977,1.3202,1.7055,1.1078,-2.5163,-1.2687,-1.5415,39.589,5.6204,7.0211,-4.9212,0.88046,-2.0251,9.1843,-5.9969,-5.3341,-5.9237,2.0738,2.6545,2.0175,-0.639,-0.57044,-0.76525,4.3117,4.0195,4.9343,-5.1276,2.5836,-0.71939,4.3605,-3.2835,0.53513,-0.64175,5.3088,-4.1298,1.5638,-1.0969,5.4232,-3.4394,0.48124,-0.53605,5.6617,1.1462,3.2423,-0.47385,3.4747,-2.9442,2.2235,-0.74805,4.1038,-0.39844,1.6393,-0.49549,6.4712,-0.42764,0.84362,-1.9729,11.064,-5.4625,0.55854,-2.5439,14.212,-1.4954,2.8091,0.086717,5.1367,-1.9709,2.0986,-0.70063,4.493,-6.9725,1.8154,-0.91774,4.9751,1
