f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-6.7139,-6.7254,-6.8175,1.324,1.3695,1.3572,-2.7204,-2.8612,-1.3586,46.126,44.282,6.1933,-6.9058,1.281,-1.3772,6.7863,-7.4277,-7.1449,-7.1165,1.6335,1.5605,1.6008,-1.1859,-1.1938,-1.3246,5.8232,5.4479,5.8967,-6.6543,1.3349,-1.6155,7.0442,-3.3232,0.83908,-0.86461,3.9823,-4.1724,2.1233,-1.1316,4.9992,-3.6364,1.1254,-0.79959,3.5406,1.5944,9.2379,-0.31929,2.6181,-3.2272,2.8033,-0.57405,3.6753,-2.294,3.2176,-0.7424,4.0123,-2.6797,1.9428,-0.70617,3.8176,-6.1727,0.93363,-1.9257,11.415,-3.4119,4.016,-0.48368,3.7685,-3.9953,3.7681,-0.7839,3.2772,-7.982,1.4422,-1.2821,6.0074,1
-5.7048,-6.3606,-7.0349,0.27867,1.2258,1.3026,-3.39,-3.237,-2.8745,26.611,53.291,44.724,-6.6791,1.1927,-1.4125,6.1213,-6.303,-5.8813,-6.1274,1.7141,1.3885,1.6435,-0.92036,-1.2986,-1.1537,4.4807,5.8327,5.5341,-5.4241,1.0972,-1.6475,7.7569,-2.6437,1.0907,-0.15531,3.3237,-3.3908,2.1308,-0.66234,4.7496,-2.9168,1.208,-0.22759,3.2355,3.5615,4.4335,-0.14237,4.19,-2.6079,1.8886,-0.79504,3.9494,-1.6495,2.1091,0.31355,8.8387,-1.8546,1.4347,-1.2776,6.5171,-6.7925,1.2799,-1.4657,6.5827,-1.8884,2.5257,0.53342,8.5884,-2.0578,1.7761,-0.96766,5.0798,-7.4003,1.4092,-1.327,6.3989,1
-6.5169,-6.847,-6.6649,1.1853,1.2907,1.2876,-3.5255,-1.4601,-3.4229,70.717,8.0061,59.394,-6.607,1.2127,-1.7894,8.8406,-7.3506,-7.318,-7.2598,1.5526,1.4689,1.4195,-1.1813,-1.3182,-1.3345,5.6355,5.9903,5.8026,-6.8435,1.2865,-1.6769,8.3293,-3.3887,0.83639,-0.89259,4.1221,-4.2248,1.9272,-1.1932,5.5141,-3.6461,1.0524,-0.82395,3.6575,2.3779,7.0321,-0.981,4.0385,-3.5235,3.0102,-0.56821,3.518,-1.9135,2.6565,-0.8764,3.7489,-2.1873,2.6222,-1.1957,4.5535,-6.1845,0.9612,-1.6749,7.6099,-3.1162,3.7342,-0.74878,3.7707,-3.3849,3.6398,-1.0936,4.1317,-8.0339,1.3975,-1.2952,6.0258,1
-6.5169,-6.889,-6.6807,1.1836,1.2845,1.2166,-3.4939,-1.287,-1.4933,72.312,6.1231,7.0889,-6.6099,1.2134,-1.629,7.2115,-7.3705,-7.3253,-7.2433,1.6456,1.4776,1.3813,-1.1702,-1.3089,-1.3384,5.3348,5.9063,5.7964,-6.8622,1.2379,-1.5475,6.9893,-3.4188,0.99388,-1.0582,4.3924,-4.2742,2.2764,-1.2309,5.2559,-3.6959,1.179,-1.0266,4.4378,2.0724,8.2307,-1.0251,3.9623,-3.4995,3.0598,-0.54926,3.4433,-2.0917,3.2409,-0.99654,4.1447,-2.3825,3.1207,-1.1572,4.0369,-6.1997,1.0091,-1.878,10.428,-3.2387,3.924,-0.78485,4.1196,-3.4923,3.3361,-0.92847,3.488,-8.0262,1.4151,-1.3067,6.0094,1
-6.6465,-6.9076,-6.8201,0.93977,1.4064,1.2598,-3.4732,-2.4232,-2.6887,69.954,32.641,40.279,-6.951,1.3226,-1.4754,7.1011,-7.6811,-7.3833,-7.3968,1.7462,1.557,1.6045,-1.0279,-1.1306,-1.2233,4.9809,5.2895,5.7481,-7.0116,1.4358,-1.3838,6.3457,-3.672,1.098,-0.83304,3.5466,-4.4261,2.0738,-1.0821,4.9376,-4.0395,1.5378,-0.82608,3.1699,0.87616,10.791,-0.60814,2.4627,-3.1427,2.5973,-0.57402,3.6629,-2.6578,4.0416,-0.43294,3.677,-2.8394,2.027,-0.50009,3.4044,-6.2334,0.80289,-1.9547,10.36,-4.0813,5.6658,-0.34449,4.0034,-4.5775,4.8917,-0.73714,2.8778,-8.1438,1.4184,-1.3909,6.4932,1
-6.2617,-6.0229,-6.4867,0.87116,0.64667,1.015,-4.8233,-2.3055,-6.3084,105.27,11.882,145.05,-6.1081,1.1243,-2.0726,9.2577,-7.3405,-7.3082,-7.3131,1.776,1.6681,1.5303,-1.1987,-1.1394,-1.1179,5.452,4.916,5.512,-6.8648,1.5555,-1.5132,7.0665,-3.4647,0.91626,-0.70048,3.2937,-4.163,1.9087,-1.17,5.3774,-3.8303,1.2882,-0.75224,3.198,1.5634,9.2271,-0.50766,2.5881,-3.2,2.9015,-0.61147,3.4915,-2.4395,2.6126,-0.24213,2.4657,-2.9562,3.6354,-0.81736,2.9221,-6.525,0.82152,-1.6637,8.7092,-4.1571,6.3023,-0.53689,2.6212,-4.3848,5.2478,-0.71717,2.7234,-8.0581,1.5352,-1.1945,5.6887,1
-6.541,-7.3842,-7.0903,0.81615,1.5328,1.1965,-2.1865,-1.1386,-1.2222,13.686,5.275,6.4298,-7.2569,1.7998,-1.1911,5.0933,-6.9291,-7.1029,-7.0558,1.6516,1.7216,1.6016,-1.151,-1.1001,-0.88283,5.1768,5.1752,4.8802,-6.5111,1.5118,-1.237,6.0058,-2.9239,0.9205,-0.4899,4.4839,-3.7274,2.0042,-0.97864,5.3363,-3.1474,1.3282,-0.36146,3.2007,3.0089,10.99,-0.18299,2.7683,-3.4489,3.3081,-0.68172,3.8171,-2.2367,2.646,-0.74211,3.5725,-2.2028,1.9537,-0.84457,4.0387,-6.9753,1.0971,-1.18,5.9937,-3.2647,3.7882,-0.75171,3.9917,-3.3541,3.3269,-0.89002,3.4936,-7.9262,1.5776,-1.034,5.1682,1
-6.3389,-6.0584,-6.6567,0.85275,0.6202,0.8106,-5.0003,-2.3894,-2.0946,114.96,14.199,10.386,-6.221,1.1068,-1.9462,8.1532,-7.2149,-7.2019,-7.2933,1.7231,1.6339,1.4846,-1.2423,-1.2389,-1.2681,5.6035,5.673,6.0705,-6.7269,1.4786,-1.4919,6.8334,-3.458,0.87761,-0.79035,3.9367,-4.1395,1.9219,-1.2038,5.5395,-3.8362,1.1296,-0.6016,3.0651,1.629,8.2182,-0.43756,2.7916,-3.2317,3.1428,-0.67325,3.7997,-2.4614,2.5737,-0.24571,2.611,-3.0973,3.8333,-0.80759,2.7608,-6.6664,0.9297,-1.545,7.7441,-4.2022,5.8401,-0.45028,2.5237,-4.4359,4.8349,-0.61518,2.6748,-7.9506,1.4775,-1.2624,5.7348,1
-6.4342,-6.7735,-6.474,0.70845,1.2702,1.1064,-7.8925,-2.7751,-1.7281,235.07,40.204,7.8751,-6.6736,1.094,-1.6578,7.5645,-7.6203,-7.4509,-7.3967,1.8615,1.6205,1.5491,-1.1291,-1.2163,-1.2682,5.0194,5.1817,5.7129,-7.0168,1.3628,-1.487,6.8899,-3.6525,1.2892,-1.0006,3.6976,-4.5088,2.2991,-1.1128,4.9609,-4.0039,1.6989,-0.89638,3.321,0.88619,10.516,-0.71276,2.7675,-3.2547,3.1354,-0.6178,3.4998,-2.5402,3.4376,-0.627,3.2361,-2.7883,2.3512,-0.5259,3.1755,-6.3564,0.86878,-2.0683,9.6595,-3.8917,4.8319,-0.64487,3.0222,-4.3614,4.6104,-0.71747,2.9335,-8.1723,1.398,-1.3266,5.9513,1
-6.7179,-6.5422,-6.4539,0.87242,1.1733,1.1222,-5.3255,-2.8663,-1.652,141.29,44.483,7.0021,-6.6118,0.88904,-1.881,9.1519,-7.7979,-7.5113,-7.4439,2.2579,1.6203,1.4614,-0.8133,-1.2196,-1.4336,3.8361,5.3573,7.3517,-7.0354,1.285,-1.4617,6.5208,-3.868,1.8239,-0.5773,2.785,-4.8087,3.0121,-0.91438,4.2257,-4.2601,2.5567,-0.5774,2.6282,0.44389,15.362,-0.5542,2.2114,-3.3848,3.808,-0.58734,3.1765,-2.4926,2.705,-0.66378,3.6947,-2.5529,1.6103,-0.61094,4.2234,-6.3224,0.78489,-1.9343,10.055,-4.089,4.9482,-0.567,3.1278,-4.5374,4.9747,-0.64054,2.7405,-8.1867,1.5071,-1.2052,5.8888,1
-6.8374,-6.8527,-6.2882,1.3635,1.2489,0.91454,-2.9857,-1.5149,-8.1114,48.278,7.6041,212.64,-6.6035,1.1386,-1.7437,7.7934,-7.4507,-7.4123,-7.2596,1.7911,1.651,1.4852,-1.3995,-1.2535,-1.2976,6.6152,5.4279,6.5056,-6.9019,1.3538,-1.4961,7.1691,-3.3114,0.74526,-0.77735,3.9008,-4.1529,1.7761,-1.132,5.1622,-3.5928,0.98756,-0.7613,3.4941,2.0219,8.1888,-0.46777,2.6189,-3.1316,2.5642,-0.61869,3.8174,-2.3852,3.4492,-0.6502,2.8293,-2.7188,2.954,-0.76375,3.0417,-6.094,0.71504,-2.0575,10.966,-3.6817,5.2652,-0.8269,3.1536,-4.0001,4.4442,-0.84212,3.0021,-8.1277,1.5458,-1.256,5.9513,1
-6.8277,-6.8596,-6.7698,1.2876,1.3806,1.4794,-1.2934,-2.5626,-2.3249,6.1889,36.952,32.252,-6.7312,1.0707,-1.3511,7.999,-7.3877,-7.552,-7.6655,1.6408,1.5501,1.9347,-1.5075,-1.2461,-1.0727,6.9015,5.6613,4.8417,-7.0947,1.418,-1.531,7.236,-3.6535,1.1656,-0.43206,2.5178,-4.5227,2.6365,-1.0291,4.674,-3.9545,1.1855,-0.15429,2.2969,1.2221,13.015,-0.83888,2.761,-3.3666,3.1632,-0.61767,3.8084,-1.8205,1.4443,-0.97787,5.8381,-1.7698,1.0287,-1.6113,7.1343,-6.452,0.98151,-1.6899,8.2513,-3.7933,3.4346,-0.42496,3.2052,-3.9377,2.8388,-0.71344,3.3531,-8.1853,1.4277,-1.268,6.1278,1
-5.2078,-6.6982,-6.1682,0.21722,1.4553,1.038,-2.9917,-3.8448,-6.1423,22.139,68.631,139.17,-6.1656,1.0571,-1.6504,7.4326,-6.0511,-5.6096,-5.8808,1.7245,1.3564,1.4972,-1.0728,-1.4149,-1.0823,4.9461,6.4036,5.302,-5.2105,1.042,-1.7347,8.7594,-2.6437,0.78922,-0.43854,3.985,-3.3923,1.7671,-0.92914,5.2814,-2.843,0.85087,-0.43661,3.643,3.2917,3.8926,-0.42485,4.2556,-2.7885,1.9048,-0.84686,4.2571,-1.2652,2.0639,0.072647,9.2991,-1.4632,1.3119,-1.3965,6.4584,-6.7738,1.3352,-1.41,6.2609,-1.6,2.4416,0.61054,8.4633,-1.764,1.6867,-0.938,4.8429,-7.1156,1.2926,-1.2792,5.7579,1
-6.4967,-6.205,-6.187,0.94808,0.75364,0.85121,-6.4096,-5.8005,-4.9167,171.69,147.65,115.4,-6.3765,0.90384,-2.1804,12.016,-7.5384,-7.5397,-7.4304,2.0751,1.5945,1.3345,-0.98904,-1.2279,-1.4453,4.5005,5.5316,6.8945,-7.0794,1.3368,-1.5755,7.7962,-3.6493,1.3696,-0.7736,3.2915,-4.5191,2.3174,-0.97574,4.4792,-3.9526,1.7888,-0.80521,3.2031,1.6151,10.262,-1.0327,3.4663,-3.5371,3.3208,-0.53452,3.388,-2.2435,3.1176,-0.29867,4.6175,-2.5386,3.5301,-1.0993,3.7068,-6.3741,0.92576,-1.582,7.2396,-3.5665,4.4501,-0.068607,4.9233,-3.7889,3.8008,-0.89502,3.4188,-8.1843,1.5111,-1.2231,5.8996,1
-6.8624,-6.5592,-6.9982,1.5802,1.1013,1.6298,-5.354,-4.9694,-1.3605,102.62,110.03,5.4866,-6.7738,1.1196,-1.698,7.8972,-7.0406,-7.1552,-7.2559,1.4257,1.5026,1.2073,-1.1206,-1.25,-1.6589,5.5014,6.1546,8.0726,-6.7753,1.2142,-1.7025,9.5869,-3.1798,0.52268,-0.74499,4.1568,-3.9079,1.4992,-1.1718,5.4773,-3.4477,0.56675,-0.73676,3.9961,3.3192,2.932,-0.33109,4.2904,-3.5909,2.0912,-0.77894,5.0117,-1.2925,1.4331,-1.2484,7.2142,-1.317,1.2195,-1.8599,10.312,-7.0347,1.3901,-1.2378,5.5544,-2.3748,1.6189,-0.62147,7.4242,-2.5786,1.8224,-1.0003,4.5348,-7.9561,1.351,-1.3429,6.1252,1
-6.8519,-6.3869,-6.9557,1.4385,1.1547,1.4742,-5.2021,-4.4073,-3.2077,102.13,86.279,51.374,-6.8742,1.1916,-1.5358,6.3423,-7.0873,-7.2045,-7.4055,1.3805,1.5926,1.2068,-1.1148,-1.1824,-1.452,5.1988,5.2819,6.8632,-6.9184,1.2106,-1.5531,7.6782,-3.1353,0.49906,-0.90885,5.21,-3.9414,1.4607,-1.2251,5.8295,-3.3805,0.55152,-0.80867,4.4898,3.3544,2.3699,-0.48109,4.4525,-3.4693,1.9204,-0.71275,4.3555,-1.2948,1.3844,-0.89959,9.5659,-1.3921,1.0606,-1.6224,8.0592,-6.9487,1.0566,-1.4937,6.4835,-2.4769,1.8193,0.0011553,9.7353,-2.7548,1.7344,-0.99875,4.8722,-8.0732,1.3425,-1.347,6.1521,1
-6.44,-6.8567,-7.0947,0.78733,1.375,1.4241,-2.0573,-2.4546,-1.209,11.547,31.471,5.6422,-6.7624,1.2205,-1.5242,7.1676,-7.4176,-7.4169,-7.5492,1.4361,1.4088,1.5262,-1.2575,-1.2702,-1.1744,5.8977,5.7666,5.3478,-7.1367,1.3162,-1.425,6.5313,-3.328,0.52136,-0.7008,4.2516,-3.9885,1.5179,-1.2178,5.7396,-3.7039,0.62167,-0.62738,4.1188,2.5502,3.3885,-0.33473,3.8018,-3.1505,2.0042,-0.72071,4.3183,-2.0119,1.5689,-0.89082,5.68,-2.2382,1.5046,-1.1513,5.3604,-6.6328,1.0691,-1.6592,7.6007,-3.2181,1.9202,-0.70711,6.13,-3.5766,1.9954,-0.91798,4.3445,-8.2525,1.3986,-1.3414,6.3263,1
-6.4295,-6.737,-6.7605,1.3409,1.5635,1.0808,-6.3691,-5.269,-1.8506,141.96,102.02,8.0242,-6.5902,1.169,-1.6951,7.527,-6.5817,-6.5865,-6.5742,1.4008,1.4271,1.0714,-1.0467,-1.2294,-1.7052,5.0342,5.2424,8.2901,-5.92,0.98458,-2.338,14.37,-2.8679,0.51308,-0.71767,4.966,-3.4691,1.5085,-1.0978,5.1181,-2.8444,0.6657,-0.47235,3.857,4.9454,4.0189,-0.00012564,4.5302,-3.8604,2.2442,-0.87213,5.0891,-0.95533,1.3029,-0.88009,8.6848,-1.2636,1.2676,-1.6037,7.9533,-6.5625,1.1318,-1.4406,6.0454,-1.7042,1.7475,-0.43968,7.5184,-2.0078,1.4727,-1.3004,6.3132,-7.6246,1.3339,-1.3674,6.9121,1
-4.9604,-4.5286,-4.4071,1.0178,2.1424,1.8189,-1.4215,-8.2699,-10.338,7.0436,163.13,227.87,-4.6666,1.2176,-1.4015,5.0846,-5.0108,-4.8513,-5.0482,1.9291,2.1649,1.8267,-0.74218,-0.57974,-0.66666,4.5672,4.1522,4.5822,-4.6724,2.3282,-0.69285,4.3287,-1.8014,0.75996,-0.34187,3.8792,-2.3644,1.8509,-1.0665,5.3516,-1.973,0.82007,-0.27712,3.4116,4.2548,3.8737,0.5678,4.5732,-3.5474,2.7248,-0.32707,2.9991,-0.0031837,1.6426,-0.38099,5.1766,-0.1787,1.3401,-0.72911,4.3123,-4.3464,0.6014,-2.1367,9.8474,-0.59003,2.4131,0.045083,5.2291,-0.95199,2.0634,-0.52407,4.3154,-6.055,1.866,-0.79464,4.7204,1
-6.8272,-6.6258,-6.6366,1.5573,1.2417,1.4296,-3.2472,-1.5629,-5.7125,53.011,6.9751,119.84,-6.7593,1.3591,-1.3803,6.1518,-7.0264,-7.191,-6.9943,1.3889,1.2102,1.4078,-1.3642,-1.4337,-1.3179,6.3832,6.3328,6.2878,-6.5714,1.1002,-1.8323,8.6294,-3.063,0.50355,-0.91404,4.9912,-3.642,1.4405,-1.3829,6.9779,-3.3873,0.5389,-0.82434,4.4286,4.0324,2.5032,-0.38612,5.5243,-3.7025,1.828,-0.67991,4.2158,-1.0054,1.3893,-1.0834,7.2631,-1.421,1.2365,-1.4573,6.8889,-6.6995,1.4344,-1.2911,6.2721,-2.0362,1.7745,-0.64279,6.324,-2.396,1.4695,-1.1671,5.521,-7.8193,1.3005,-1.3761,6.4072,1
-6.9282,-6.9782,-6.8917,1.4405,1.4438,1.0395,-2.3786,-2.3578,-1.6234,34.173,33.587,7.5314,-6.9949,1.4307,-1.247,5.7613,-7.314,-7.3634,-7.4645,1.4968,1.4796,1.3124,-1.1844,-1.2685,-1.2993,5.5219,6.1608,6.1042,-7.1498,1.304,-1.283,5.861,-3.2705,0.52257,-0.69623,4.1798,-3.9432,1.4243,-1.2649,5.9646,-3.5591,0.56683,-0.64191,4.0595,2.8581,2.255,-0.67807,4.1709,-3.2892,1.8166,-0.89868,4.9513,-1.7284,1.4479,-0.95423,9.6989,-1.9233,1.3414,-1.735,8.3529,-6.6945,1.1975,-1.4911,6.6972,-2.9893,1.7788,0.030188,10.487,-3.1635,1.4542,-1.2082,5.6593,-8.1754,1.3735,-1.293,6.066,1
-5.8328,-6.6986,-6.1021,0.90321,1.5739,1.123,-6.9757,-5.1241,-5.2611,173.57,100.92,110.88,-6.1392,1.0281,-1.7801,8.2533,-7.1775,-6.9367,-6.9918,1.2833,1.5152,1.4523,-1.4195,-1.2005,-1.1802,6.3663,6.2199,5.6062,-6.6095,1.1881,-1.4917,7.008,-3.0845,0.52861,-0.74555,4.5237,-3.7548,1.4538,-1.262,6.4735,-3.3384,0.54944,-0.7745,4.6209,3.5247,2.8467,-0.3106,4.2223,-3.5292,1.876,-0.74666,4.3368,-0.94463,1.7058,-0.30171,8.5519,-1.309,1.2118,-1.8382,9.6469,-6.7444,1.3435,-1.2949,5.8443,-2.0278,2.3341,0.50886,8.7098,-2.409,1.498,-1.2467,6.2282,-7.7973,1.3708,-1.3613,6.6289,1
